Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),547,Raspberries,2017,2017,1000 Int$,327146
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),547,Raspberries,2015,2015,1000 SLC,610194
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),547,Raspberries,2016,2016,1000 SLC,382349
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),547,Raspberries,2017,2017,1000 SLC,496524
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),547,Raspberries,2015,2015,1000 SLC,540048
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),547,Raspberries,2016,2016,1000 SLC,530460
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),547,Raspberries,2017,2017,1000 SLC,465557
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),547,Raspberries,2015,2015,1000 USD,610194
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),547,Raspberries,2016,2016,1000 USD,382349
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),547,Raspberries,2017,2017,1000 USD,496524
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),547,Raspberries,2015,2015,1000 USD,540048
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),547,Raspberries,2016,2016,1000 USD,530460
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),547,Raspberries,2017,2017,1000 USD,465557
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),882,Raw milk of cattle,2015,2015,1000 Int$,39375833
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),882,Raw milk of cattle,2016,2016,1000 Int$,40102970
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),882,Raw milk of cattle,2017,2017,1000 Int$,40683606
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),882,Raw milk of cattle,2015,2015,1000 SLC,35860593
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),882,Raw milk of cattle,2016,2016,1000 SLC,34691856
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),882,Raw milk of cattle,2017,2017,1000 SLC,38126728
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),882,Raw milk of cattle,2015,2015,1000 SLC,40055368
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),882,Raw milk of cattle,2016,2016,1000 SLC,40795053
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),882,Raw milk of cattle,2017,2017,1000 SLC,41385710
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),882,Raw milk of cattle,2015,2015,1000 USD,35860593
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),882,Raw milk of cattle,2016,2016,1000 USD,34691856
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),882,Raw milk of cattle,2017,2017,1000 USD,38126728
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),882,Raw milk of cattle,2015,2015,1000 USD,40055368
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),882,Raw milk of cattle,2016,2016,1000 USD,40795053
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),882,Raw milk of cattle,2017,2017,1000 USD,41385710
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1020,Raw milk of goats,2015,2015,1000 Int$,11908
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1020,Raw milk of goats,2016,2016,1000 Int$,11818
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1020,Raw milk of goats,2017,2017,1000 Int$,11857
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),27,Rice,2015,2015,1000 Int$,3411898
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),27,Rice,2016,2016,1000 Int$,3976024
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),27,Rice,2017,2017,1000 Int$,3161520
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),27,Rice,2015,2015,1000 SLC,2346899
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),27,Rice,2016,2016,1000 SLC,2328254
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),27,Rice,2017,2017,1000 SLC,2295938
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),27,Rice,2015,2015,1000 SLC,2306184
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),27,Rice,2016,2016,1000 SLC,2687490
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),27,Rice,2017,2017,1000 SLC,2136947
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),27,Rice,2015,2015,1000 USD,2346899
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),27,Rice,2016,2016,1000 USD,2328254
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),27,Rice,2017,2017,1000 USD,2295938
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),27,Rice,2015,2015,1000 USD,2306184
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),27,Rice,2016,2016,1000 USD,2687490
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),27,Rice,2017,2017,1000 USD,2136947
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),71,Rye,2015,2015,1000 Int$,78858
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),71,Rye,2016,2016,1000 Int$,78418
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),71,Rye,2017,2017,1000 Int$,70325
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),71,Rye,2015,2015,1000 SLC,74755
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),71,Rye,2016,2016,1000 SLC,58657
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),71,Rye,2017,2017,1000 SLC,48176
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),71,Rye,2015,2015,1000 SLC,74268
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),71,Rye,2016,2016,1000 SLC,73853
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),71,Rye,2017,2017,1000 SLC,66231
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),71,Rye,2015,2015,1000 USD,74755
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),71,Rye,2016,2016,1000 USD,58657
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),71,Rye,2017,2017,1000 USD,48176
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),71,Rye,2015,2015,1000 USD,74268
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),71,Rye,2016,2016,1000 USD,73853
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),71,Rye,2017,2017,1000 USD,66231
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),280,Safflower seed,2015,2015,1000 Int$,39980
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),280,Safflower seed,2016,2016,1000 Int$,40799
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),280,Safflower seed,2017,2017,1000 Int$,32846
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),280,Safflower seed,2015,2015,1000 SLC,52477
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),280,Safflower seed,2016,2016,1000 SLC,45222
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),280,Safflower seed,2017,2017,1000 SLC,32734
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),280,Safflower seed,2015,2015,1000 SLC,50112
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),280,Safflower seed,2016,2016,1000 SLC,51139
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),280,Safflower seed,2017,2017,1000 SLC,41171
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),280,Safflower seed,2015,2015,1000 USD,52477
